MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Specification Sheet,Actual Image (Yes/No),REVIEW_REASON,CONFIDENCE_SCORE,NEEDS_REVIEW
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DC5004WE,DC5004WE SQ Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DC5004WE,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DC5004WE, Color=Wh, Type=Dryer",DRYER WH 240V 30A,SPEED QUEEN DC5004WE Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DC5004BE,DC5004BE SQ Elect Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DC5004BE,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DC5004BE, Color=Bk, Type=Dryer",DRYER BK 240V 30A,SPEED QUEEN DC5004BE Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Bk,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Laundry,Laundry Centers,,WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,,,,Appliance Dealers Cooperative (APPDE),Whirlpool Corporation,Whirlpool®,Whirlpool®,WKE100HWA,,Appliances & Consumer Electronics>Laundry>Laundry Centers,"Whirlpool Corporation, Whirlpool, Laundry Center, WKE100HWA, Color=Wh",LAUNDRY CENTER WH,WHIRLPOOL WKE100HWA Laundry Center,"WHIRLPOOL, Laundry Center",Laundry Center,"Discover the Whirlpool® Laundry Center, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Laundry Center is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Laundry Center,,Laundry Center,Color,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141603,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,FF7011WN,FF7011WN Speed Queen Washer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,FF7011WN,,Fasteners>Washers,"Alliance Laundry Systems, Speed Queen, Washer, FF7011WN, Speed Queen Washer Wh",WASHER 120V 15A 26IN 3.5 YELLOW,SPEED QUEEN FF7011WN Washer,"SPEED QUEEN, Washer, 120 Voltage, 15 Amperage, 26 Width, 3.5 Capacity",Washer,"Discover the Speed Queen® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,3.5,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,,,,Appliance Dealers Cooperative (APPDE),GE Appliances,GE®,GE®,PTD70GBPTDG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"GE Appliances, GE, Dryer, PTD70GBPTDG, Color=DG, Type=Dryer, GE Gas Dryer DG",DRYER DG 240V 30A,GE PTD70GBPTDG Dryer,"GE, Dryer, 240 Voltage, 30 Amperage, 27 Width, 7.4 Capacity",Dryer,"Discover the GE® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,DG,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.4,,Width,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,27,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,PTD70GBSTWS,PTD70GBSTWS GE Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),GE Appliances,GE®,GE®,PTD70GBSTWS,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"GE Appliances, GE, Dryer, PTD70GBSTWS, Color=Wh, Type=Dryer, GE Gas Dryer Wh",DRYER WH 240V 30A,GE PTD70GBSTWS Dryer,"GE, Dryer, 240 Voltage, 30 Amperage, 27 Width, 7.4 Capacity",Dryer,"Discover the GE® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.4,,Width,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,27,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DR5004WG,DR5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DR5004WG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DR5004WG, Color=Wh, Type=Dryer",DRYER WH 240V 30A,SPEED QUEEN DR5004WG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DR7004BG,DR7004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DR7004BG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DR7004BG, Color=Bk, Type=Dryer",DRYER BK 240V 30A,SPEED QUEEN DR7004BG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Bk,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DR7004WG,DR7004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DR7004WG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DR7004WG, Color=Wh, Type=Dryer",DRYER WH 240V 30A,SPEED QUEEN DR7004WG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DV2000WG,DV2000WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DV2000WG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DV2000WG, Color=Wh, Type=Dryer",DRYER WH 240V 30A,SPEED QUEEN DV2000WG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 27 Width, 7.4 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.4,,Width,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,27,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DC5004WG,DC5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DC5004WG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DC5004WG, Color=Wh, Type=Dryer",DRYER WH 240V 30A,SPEED QUEEN DC5004WG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Wh,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Appliances,Kitchen Appliances,Dryers,,DC5004BG,DC5004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,DC5004BG,,Appliances & Consumer Electronics>Kitchen Appliances>Dryers,"Alliance Laundry Systems, Speed Queen, Dryer, DC5004BG, Color=Bk, Type=Dryer",DRYER BK 240V 30A,SPEED QUEEN DC5004BG Dryer,"SPEED QUEEN, Dryer, 240 Voltage, 30 Amperage, 26 Width, 7.0 Capacity",Dryer,"Discover the Speed Queen® Dryer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Dryer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Dryer,,Dryer,Color,Bk,,Type,Dryer,,Voltage Rating,240,,Amperage Rating,30,,Capacity,7.0,,Width,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52141602,,,,,,,,,26,,,,,,,,,,85%,No
,,,,,,,Fasteners,Washers,,,PTW705BSTWS,PTW705BSTWS GE Washer Wh,,,,Appliance Dealers Cooperative (APPDE),GE Appliances,GE®,GE®,PTW705BSTWS,,Fasteners>Washers,"GE Appliances, GE, Washer, PTW705BSTWS, GE Washer Wh, Yellow",WASHER 120V 15A 27IN 4.8 YELLOW,GE PTW705BSTWS Washer,"GE, Washer, 120 Voltage, 15 Amperage, 27 Width, 4.8 Capacity",Washer,"Discover the GE® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,4.8,,Width,27,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,27,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,MVWP586GW,MVWP586GW Washer Wh - Display,,,,Appliance Dealers Cooperative (APPDE),Whirlpool Corporation,Maytag®,Maytag®,MVWP586GW,,Fasteners>Washers,"Whirlpool Corporation, Maytag, Washer, MVWP586GW, Washer Wh - Display, Yellow",WASHER 120V 15A 27IN 5.3 YELLOW,MAYTAG MVWP586GW Washer,"MAYTAG, Washer, 120 Voltage, 15 Amperage, 27 Width, 5.3 Capacity",Washer,"Discover the Maytag® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,5.3,,Width,27,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,27,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,TV2000WN,TV2000WN SQ Elect Washer,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,TV2000WN,,Fasteners>Washers,"Alliance Laundry Systems, Speed Queen, Washer, TV2000WN, SQ Elect Washer, Yellow",WASHER 120V 15A 26IN 3.5 YELLOW,SPEED QUEEN TV2000WN Washer,"SPEED QUEEN, Washer, 120 Voltage, 15 Amperage, 26 Width, 3.5 Capacity",Washer,"Discover the Speed Queen® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,3.5,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,TC5003BN,TC5003BN SQ Washer Bk,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,TC5003BN,,Fasteners>Washers,"Alliance Laundry Systems, Speed Queen, Washer, TC5003BN, SQ Washer Bk, Yellow",WASHER 120V 15A 26IN 3.2 YELLOW,SPEED QUEEN TC5003BN Washer,"SPEED QUEEN, Washer, 120 Voltage, 15 Amperage, 26 Width, 3.2 Capacity",Washer,"Discover the Speed Queen® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,3.2,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,TR7006WN,TR7006WN Speed Queen Washer Wh,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,TR7006WN,,Fasteners>Washers,"Alliance Laundry Systems, Speed Queen, Washer, TR7006WN, Speed Queen Washer Wh",WASHER 120V 15A 26IN 3.5 YELLOW,SPEED QUEEN TR7006WN Washer,"SPEED QUEEN, Washer, 120 Voltage, 15 Amperage, 26 Width, 3.5 Capacity",Washer,"Discover the Speed Queen® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,3.5,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,26,,,,,,,,,,75%,No
,,,,,,,Fasteners,Washers,,,TR7006BN,TR7006BN Speed Queen Washer Bk,,,,Appliance Dealers Cooperative (APPDE),Alliance Laundry Systems,Speed Queen®,Speed Queen®,TR7006BN,,Fasteners>Washers,"Alliance Laundry Systems, Speed Queen, Washer, TR7006BN, Speed Queen Washer Bk",WASHER 120V 15A 26IN 3.5 YELLOW,SPEED QUEEN TR7006BN Washer,"SPEED QUEEN, Washer, 120 Voltage, 15 Amperage, 26 Width, 3.5 Capacity",Washer,"Discover the Speed Queen® Washer, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Washer is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Washer,,Washer,Voltage Rating,120,,Amperage Rating,15,,Capacity,3.5,,Width,26,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31161300,,,,,,,,,26,,,,,,,,,,75%,No
